GeneratedReview,label,source,category,Prompt
"Este a doua oara cnd il cumpar si...nu mai este la fel de bun...nu recomand.. Am dat deja 3-4 episoade.. Nu e bun! Dupa ce l-am dus a trebuit sa-l dau la curatat! Dar nu este nici prima si nici ultima data... Nu e la fel de bun ca originalul, nu mai functioneaza asa de eficient! Nu-l recomand pentru copii!",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... imi place. Nu cred ca a fost folosit inainte de a monta acest produs. Si cu siguranta nu a fost folosit in primele 2 luni de la montaj. Il recomand!Este foarte comod si se monteaza usor. O sa vedem cum se comporta in timp.Revin cu un al doilea montaj. Nu am mai reusit sa il iau si sa il montez,fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu pot sa spun dect ca am dat banii pe o saltea tare... Insa, sunt foarte multumita de produs... Este exact ca in poza. Am ajuns in 6 zile de la plasarea comenzii. Nu trebuie dect sa il impachetezi frumos si sa iti faci treaba... Totul bine... Pna acum am apreciat faptul ca e destul de practic si ca e de calitate.",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... (se aude destul de tare). Este foarte usor de montat, se asambleaza foarte usor. Atentie, se manevreaza destul de greu, iar in cazul meu a fost destul de dificil si nu am reusit sa ma sprijin pe scaun, dar in rest e superb! Merge pe un S6/2 si pe S6+, iar in plus este rezistent",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este cel mai bun pe care l-am folosit! O recomand! Se potriveste perfect!Este rezistent, nu se lipeste, nici nu se dezlipeste, e super tare, e tare si, de fapt, nu am folosit aceasta folie pna acum, dar o pot folosi cu incredere la ceva de genu, de exemplu la telefon. Sunt multumita",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Sunt foarte multumita. Isi merita banii. Are o autonomie destul de mare. Este foarte practic. Livrare rapida oriunde in Romnia, fara probleme! Recomand!Foarte multumita, este cel mai bun telefon. Recomand!Recomand!Recomand cu incredere!♥❤❤",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu sunt nici pe departe un produs de 5 stele. Sunt foarte multumita! Pe lnga faptul ca este calitativ, nu am avut probleme cu el. Se curata usor si nu a facut bule, este impermeabil si are o folie transparenta pe el. Nu a avut nimic de facut pentru a o putea sterge. Nu am avut probleme cu el, doar am aruncat",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am primit un review la data de 15.03.2016... Sunt foarte multumita, il folosesc foarte mult. Am comandat in acest sens 2 alte modele: varianta pentru barbati (Chancellor) si varianta pentru femei (Silent Mask). Pe lnga aceasta, am achizitionat 2 seturi de jumpsuri pentru adulti si 3 seturi pentru copii",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu se lipeste deloc, nu a cazut, nu zgrie, se curata foarte usor si a ajuns fix ca un cadou. Dupa ce il folosesc cteva zile (si pe pielea goala) nu am nevoie dect de un scamesor de pe spate, nu pateste nimic, dar nici nu am mai avut probleme. Il folosesc deja de 3 saptamni (cel",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Imi place si mie, are o calitate buna. Se curata usor de plastic si se poate arunca. Calitate ok!Am mai scris despre el, de aici: ))))Am mai si incercat sa il folosesc, dar este de ajuns sa stai pe canapea (sau pe un taburet) timp de o saptamna si sa astepti sa se usuce.",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... se blocheaza cnd deschid telefonul.. (in engleza).Am avut o problema cu el de o saptamna.. Imi tot aparea un mesaj si imi scria ca trebuie resetat.. Este putin mai greu de deblocat dect primul. Dar imi place. Se misca att de rapid.. Este un model premium. L-am mai folosit la laptop si iPhone.Livrarea,fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nici nu se simte vreo diferenta fata de cele originale, doar ca acum sunt mai bune, am luat si altele, in rest nimic de zis, sunt ok!Sunt foarte multumita! Sunt o adepta a celor originale!Recomand!Foarte draguta!Este minunata!Am dat 2 telefoane pentru ea!Merge excelent, este stabila,",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu ma asteptam sa fie asa, din prima zi. Chiar daca l-am achizitionat la reducere, de abia acum am inceput sa vad ct de mare este. Este foarte bun, nu trebuie sa-l tineti prea mult in picioare pentru a incapea in el. Eu nu recomand acest tip de pat, se misca mai greu, eu l-am luat pentru",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... e de foarte buna calitate. Este super, se curata foarte usor. Se unge repede! Recomand! Calitate.Calitate. Se curata foarte usor. Foarte multumita! Calitate. Calitate! Calitate. Se potriveste cu toate scaunele. Calitate. Calitate. Sunt de foarte buna calitate! Calitate. Calitate.Se potriveste perfect!",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Imi place! Este foarte usor de asamblat si manevrat, la fel ca si telefonul.Am doar 4 telefoane si toate din prima zi. Nu am nimic de reprosat, pentru ca nu am nevoie de nici un produs de pe piata. Singurul plus este faptul ca se conecteaza la orice cartela Orange cu aplicatia de pe Android si nu mai ai",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am luat-o fara sa ma astept la vreun produs mai prost dect cel din poze. Dupa 2 saptamni de folosire, am ramas uimit! Nu mai pot lua produsul. Nu merita nici macar 20 lei. Este foarte tare! Nu recomand. Nu este deloc de calitate. De multe ori am trecut de pe o parte pe alta si mi se rupe din nou",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am si altele de achizitionat. Nu am de gnd sa le arunc. O sa ma bucur de ele ct le folosesc. Nu sunt prea bune pentru o masina care trebuie spalata de cteva ori pe an. Nu merita banii, mai ales la pretul lui. Il recomand si altora. Nu am probleme cu murdaria din interior. De cnd a fost montat a",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... nu sunt multumit. Nu merita. Se curata destul de greu. Am mai avut alte probleme cu el si le-am rezolvat. Am pus o folie de plastic ca sa nu se zgrie si am spalat bine cu o spalare ocazionala. E foarte practic. Am avut mai multe incidente si sunt mai bine de 4 ani de folosire. Acum pot sa-mi,fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este foarte buna. Este foarte frumoasa. O recomand tuturor copiilor. Este perfecta pentru copii. De obicei o folosesc pe copii si in timpul noptii. Se curata cu atentie de praf si alte lucruri. Am achizitionat-o cu 3 seturi de perie de par. Le foloseste att noaptea ct si ziua. Le-am folosit si in timpul zilei, dar si in",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu functioneaza, nu este un plastic ce se lipeste sau se curata greu. Nu recomand. In rest... Totul OK! Imi place!Am fost dezamagit! Pe de alta parte sunt foarte multumita de produsele lor! S-au comportat impecabil! Sunt mai bune dect cele de la noi si... De la ei.. Sunt cele mai bune!Sunt multumita!",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Ce sa spun... Vine si foarte prost... La mine nu a ajuns... Dar este in regula. L-am montat cu o surubelnita si este foarte solid. Nu este nici usor, nici ieftin, este fix. Eu am 90 lei. Pe lnga asta, a ajuns la mine foarte repede. Si sunt foarte multumit. Il folosesc zilnic de ceva",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... E super. Isi merita toti banii. Sunt tare multumita de el. La prima comanda am fost foarte multumita de faptul ca sunt 100% naturale, nu trebuie decat sa le extragi cu un cleste. Se curata foarte usor. Recomand. Am mai luat una si a fost putin mai grea dar am avut incredere in produs. Multumesc, Emag! �",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si...nu e la fel de usor de asamblat. In rest, e super, de nota 10. Este cel mai usor dintre cele 2 produse. O folosesc de 2 saptamni si se potriveste perfect. Am dat doar 2 stele si sunt foarte multumita. Foarte util. Foarte util. S-a rupt dupa un timp si nu mai are nevoie de repozitionare",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu am avut probleme in utilizare. Sunt multumit. Nu am avut probleme, este exact ca prima data. Raport pret calitate-calitate este foarte bun!Recomand! Sunt foarte multumita de acest telefon, sunt super multumita!Recomand! sunt super multumita! Sunt foarte multumita de acest telefon, sunt super multumita!Recomand! Sunt super",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Si cu siguranta cea mai buna tigaie! Este super buna! Mult mai buna dect una de la eMAG, care se prajeste pe ambele parti! Ca si dimensiuni este super buna, si pe timp de vara, si pe timp de iarna, dar nu de cnd a fost inchisa eMAG! De la 1 ianuarie nu mai vorbim de aceasta tigaie! Mai bine",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am avut dureri de spate cnd l-am pus. Foarte mult. Nu l-am folosit de o luna, asa ca ma asteptam ca sa scrtie sau sa scrtie la un moment dat. Nu se compara cu nimic! E foarte practic! Nu are nimic de a face cu rezistenta, cu puterea de prindere! Singurul lucru care il diferentia",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este super... Este super pentru cei 4 copii ai mei. Este super, nu trebuie sa va asteptati la un pret mic. Este super, se potriveste foarte bine. Imi place foarte mult. Recomand! Recomand!Revin cu poze. Sunt foarte frumoase, le-am dat jos la montaj, in cteva zile. Multumesc, EMAG!Recomand",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... se potriveste perfect. Produsul are un pret bun! Recomand! Multumesc! Pup! (Ok) (E Ok) (M-am surprins intr-un timp extrem de scurt) (E OK) (Ok) (A fost Ok) (Pup) (OK) (Pup) (OK) (Pup) (OK,fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... a fost super, foarte usor de asamblat... Nu e de mirare ca l-am comandat in mai putin de 2 zile.. Dar este chiar destul de mare pentru a se vedea in poze cum sunt asamblate. Recomand!! Sunt incntat! 🥰❤🥰❤🥰�",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Foarte bun! Este foarte bun! A ajuns exact ca in imagini, pe un USB 3.1. Este o combinatie intre un USB 2.0 si un USB 3.1, avnd acelasi suport pe care l-am folosit la laptop, insa cel de la USB 3.1 este mai slab dect cel de la USB 3.1. De aceea",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este la fel de bun ca originalul. Recomand, in caz ca aveti nevoie de o saltea care sa nu va fie incomodA si sa ramna ferma pentru o perioada lunga.Materialul este usor de folosit si este rezistenta. Este destul de buna.Recomand si altora. Este mult mai confortabilA pentru ei.Recomand. Este mai putin",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am avut probleme de a face acest lucru deoarece se blocheaza in cteva momente si nu mai poti intra cu masina in ea. De asemenea, este foarte portabil. A ajuns la vrsta de 12 luni si inca nu s-a rupt. Nu il mai folosesc zilnic. Am luat 2. A ajuns la vrsta de 2 ani. Nu stiu ce asteptari aveam dar acest",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am facut greseala sa il iau in luna August cnd mi-am cumparat doua cutii... Prima este cam mica si nu se potriveste, in schimb a doua este foarte buna si se potriveste perfect. Recomand! Nu cred ca am nevoie sa il montez de la priza! Sunt multumit! Este exact ca in prezentare. Il recomand! Merita! Este un material",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Foarte bun! Se aseaza foarte bine pe scaun, il poti plia usor si este destul de rezistent. Am reusit sa fac o mica dezlipire cu cutitele, de aceea am pus si doua capace de plastic. Nu este foarte usor de asamblat, la un astfel de produs nu ai nevoie de multa indemnare si se misca destul de repede.",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... e tare! Dar am avut noroc sa il gasesc la o reducere de 40%. Are un miros de mentol excelent, dar se pare ca il folosesc doar pe interior. Imi miroase in continuare a mentol! Este foarte util si pentru cei cu alergii si este foarte distractiv, si pentru adulti. Nu degeaba e asa de apreciat, nu? La fiecare utilizare",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... inca functioneaza foarte bine. Am comandat si prima oara acum cteva luni... Sper ca va rezista inca doua luni! Dar... In concluzie nu se face nimic cu ele. Sunt foarte scurte si sunt subtiri. Nu ma pricep la acest tip de aparat, dar sunt multumita, mai ales ca s-a rezolvat foarte usor si mai ieftin! Si am gasit si un",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Sunt multumita! Este mult mai bun dect originalul, avnd in vedere ca a fost utilizat la un volan, de la care am avut si varianta, mai ingusta cu 3/4. Se potriveste perfect! Si se curata relativ usor de plastic. Mai ramne de rezolvat la montaj. Nu am avut probleme cu el, se pot regla pe inaltime si latime in functie",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nici macar nu se pune folie de la aceasta. Am inceput sa dau mai tare dar nu este o problema. Am facut o mica reparatie.Am facut si poze. Sunt foarte multumita de acest telefon. Merge impecabil. Il recomand.In rest, este exact ce trebuie. Il recomand, din nou!Inca nu am dat o recenzie. Am avut",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... ma asteptam la mai multa atentie, dar nu e mare scofala... O folosesc de la un an si inca ma pot invrti in ea... Nu se rupe si se comporta foarte bine. De asemenea, nu se lipeste, nu se curata foarte usor si nici nu se rupe foarte usor... Este si usor de montat. O am de 2 luni si",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am uitat sa il returnez. In schimb este foarte util, avnd grija la locul unde se aseaza pe scaun. In general sunt foarte multumita, recomand. Este foarte practic. Pe lnga ca ofera copilului suportul necesar de a sta pe scaun (care il poate tine in siguranta de pe o parte pe cealalta) este si foarte confortabil, nu se balanseaza att",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu se lipeste nimic, e super. Un telefon excelent, bateria super, ecranul foarte bun. Are un pret foarte bun, foarte bun. Este extrem de util si practic. Sper sa fie mult mai mult succes la vnzare. Se poate incarca pe ambele cabluri de la telefon si nu mai are nevoie dect de incarcator la priza. Este foarte tare,",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... e de calitate buna! Dar la prima utilizare.... Nu am fost multumita! M-am asteptat la mai mult! Este foarte usor de utilizat si se regleaza usor, dar nu este foarte util, are o latime de doar ctiva cm si un pret decent! Nu recomand! Este foarte ieftin! Sunt convinsa ca se si sparge imediat! Multumesc! Calitate!",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Se curata foarte greu, este de 10 ori mai scump dect un aspirator, deci nu merita banii.Nu recomand!E prea subtire si prea grea.Incearca sa curete dar nu reuseste... Mai mult de 20-30% din suprafata aspirata are un miros puternic, greu de descris.Apa! Am dat doar o aspiratie",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu ma asteptam sa fie att de calitativ. L-am primit cadou de ziua mea, si am fost foarte multumita. L-am folosit de la prima ora, fara sa se ude. O mare parte din ceea ce am folosit se aduna pe marginile de plastic, deci nu este foarte deranjant. Acum poate fi scos pe uscat. Recomand. Nu-",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... De data aceasta, am cumparat o cutie de lapte praf cu pompa. Imi place, e chiar draguta. Bebe era prea mic pt mine. Am dat 3 lei pe ea si... Nu functioneaza. Nu am stiut daca ar trebui sau nu sa o folosesc. Dupa cteva incercari, cred ca nu ar fi rau sa o returnez. Dar si eu",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nici nu se lipeste. Nu l-am folosit dect pentru a ridica suportul, dar s-a lipit bine. Si nu a avut niciun gust si miros de lemn ars! In acest moment este foarte bun. Am luat doar 2 buc. Au costat 7 lei, dar oricum cred ca este de 7 lei. Am comandat 4 buc. Imi pare rau",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu se potriveste! Este un plastic rezistent, foarte fin, se curata usor. Am dat 4 stele pentru faptul ca este gros, dar recomand! Se curata foarte usor cu lapte din biberon! Este bun! Sunt tare dezamagit de acest produs! Este foarte prost! Nu se pot da jos de pe el! In plus, am fost deranjat de faptul",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... inca nu am folosit. Imi place la el, am de gnd sa il folosesc zilnic. Recomand!Se aseaza bine pe masuta de cafea si este usor de curatat. Recomand!Este foarte practic, il folosim zilnic si este tare ca si la celelalte masute.Livrare rapida, transport foarte rapid. Produsul este intact si nu a intrat nicio",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... se simte mai bine! Are un miros placut si usor... Nu am avut probleme cu el inca! Recomand! 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰�,fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu ma asteptam. Nu sunt foarte incntata de achizitie. Am folosit telefonul de doua ori si inca nu am dat drumul la nimic. In schimb, in poze sunt foarte frumoase, chiar nu am cum sa nu le folosesc. Imi plac si pentru poze! 😊😎 😎😎❤👥��",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este destul de silentios. L-am folosit de cteva ori si am avut probleme cu el. De obicei il folosesc cu cablu USB de la Philips si cablu de pe telefon. Este mai gros dect cel de la Philips. Este o alegere buna. Nu se incalzeste deloc, deci este un produs foarte bun. Am dat 4,15 lei pe el",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este exact ce imi doream. Nu am ce reprosa! Sunt foarte multumita! Are un pret corect! O voi folosi de mai multe ori! Are o greutate mica (4,5kg) si se asambleaza usor. Este foarte confortabila si imi aduce aminte de patul copilariei. Le-am lipit, dar am facut la fel ca si cea de",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu se lipeste deloc. Dupa prima spalare, pielea bebelusului se simte super bine. Se poate usca foarte usor si este super silentioasa. Livrare rapid. Raport pret calitate bun. Recomand!❤🥰🥰🥰🥰🥰🥰🥰🥰�",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Foarte mare. Este super incntat. Este de o calitate foarte buna, eu am mai cumparat-o si in trecut. Este mai mare ca un telefon, este mai voluminos, mai spatios, merge foarte bine pe ecranul telefonului. Este super, am si primit doua, nu ma asteptam sa fie att de mari. Este suficient de spatios sa stea",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu am dat nici macar o centrimetru. Cu siguranta nu e cel mai bun, dar e de o calitate si o vechime super. Un telefon cu un pret mai decent, dar de o calitate pe care o merita. Are un sistem de deblocare fara deblocare, are senzor de proximitate de 0,3. Are camera de 8 megapixeli si",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu pot sa il dau jos. Are o textura destul de tare, dar se lasa un pic de aer... Il am de aproximativ 2 luni. Nu am nimic de reprosat acestui produs. Un produs foarte util, util pentru oricine. L-am luat pentru ca l-am gasit la un pret foarte bun si am cumparat 2 bucati. Acum la o",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este exact ceea ce ma asteptam sa fie... Si este, de asemenea, foarte util pentru birou. Imi scapa mereu cnd deschid laptopul si scot cartea din pachet! Nu pot sa spun dect ca sunt extrem de multumita. L-am montat in cteva minute si arata foarte bine! Il recomand! Se monteaza foarte usor! Merge foarte repede! Doar sa ai rabdare",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu-mi pare rau deloc... Este foarte frumos, elegant si calitativ. Se potriveste perfect! O recomand cu drag! 🤩🏼👌🏼🥌🏼🥌🏼🥌🏼🥌🏼🥌🏼🥌�",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... nu am avut probleme. Am avut nevoie de el doar pentru un laptop. Are o mufa si un cablu care se conecteaza la monitor si este cam de unica folosinta. Se face foarte usor. Singurul dezavantaj este ca trebuie sa iti gasesti ceva de lucru pe internet. Am dat un telefon pe e-mail si mi-a trimis un e-mail ca,fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu s-a deteriorat! Este tare si am dat o tura de shopping in acest sens. In rest, este bun. Este foarte silentios si foarte util. Nu imi este frica de el, deoarece sunt de acord cu faptul ca se aude foarte tare, dar pe o alta masina nu o mai ascult. O folosesc pe un Renault Megane din 2007",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... Foarte ok. A ajuns intact in 5 zile (am achizitionat 2 cutii) (4 cutii) si arata impecabil! L-am folosit si sunt foarte multumita! Il recomand cu drag. Se potriveste perfect cu masina mea. O recomand! Merge impecabil si se vinde pe un site de profil! Multumesc Emag! Nu am avut probleme pna acum. Sunt foarte,fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... Nu mi se pare asa mare scofala... Nu stiu de ce dar am inceput sa-l folosesc cnd mi-am luat geanta de la Emag! Este prea mare si nu mai incape pe nicaieri. De fiecare data m-am spalat pe spate si tot pe umeri mai ramn spatii libere unde se pot pune hainele. Am pus un rucsac lnga pat,fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Urasc cum lipesc, si se pot rupe. Sunt foarte multumita, si nu se lipesc deloc, doar se lipesc cnd nu am putere de lipit pe ea. O recomand tuturor celor care doresc sa cumpere, dar care nu au timp sa o dezlipeasca. Este foarte buna, si se pastreaza foarte bine. Am dat 30 de lei pe",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... nu e nici macar jumate... Deci nu e ok! Eu l-am cumparat pe cel de la un magazin de profil. Dupa o perioada am inceput sa observ ca sunt mai inguste ca si dimensiune. Cu toate ca si la emag.ro sunt de 1 cm latime si au cam aceeasi latime ca si la magazine de profil... Cu toate ca si aici,fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu imi pare rau. De exemplu, de cnd folosesc telefonul folosesc mai mult telefonul dect telefonul. De asemenea, nu mai am nevoie de incarcator, bateria nu se incarca repede, iar bateria este foarte mica. Sunt foarte multumita de acest telefon. Are un design elegant si usor de utilizat. Pe partea de stocare este suficient de puternic. Este foarte simplu de",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... sunt foarte multumita!! ❤❤❤❤❤❤❤❤❤❤❤�,fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Foarte multumita, este foarte comoda pentru bebelus. Este de calitate si se potriveste perfect cu patutul. Bebe este extrem de incantat de acest produs! Se poate folosi cu incredere si pe bebe in calitate de bebelus. Nu sunt probleme de finisare si nu lipeste deloc. Bebelusa se bucura de el si este foarte fericita! Are",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Imi pare rau ca s-a deteriorat putin. Are 2 mm in loc de 0,5 mm, sunt foarte multumita! Se curata usor, in 2-3 zile! Sunt multumita de el! Sunt foarte multumita! Sunt foarte multumita! Pentru ca am dat 1 leu pe el!!! Am facut comanda la 2 prietene, erau super multumita! Am dat",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu se lipeste deloc... Este foarte ok, recomand!Nu am nimic de reprosat! Sunt multumit! Recomand!Recomand!A fost o supriza placuta! E super multumita! Recomand!Foarte multumita!Recomand!Am montat-o pe Renault Megane, din prima.Se potriveste perfect!Foarte multumita!Recom",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este super... Cu siguranta este o tableta buna pentru parintii mei. In cazul in care doriti sa folositi la mai multe jocuri pe tableta aceasta este o varianta mult mai buna dect ce am luat. Am dat doar 40 de lei pe ea, deoarece am luat tableta de o saptamna. Am citit review-uri pentru ea si sunt foarte multumit. Este o tableta buna",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este extraordinar! Imi place mult si mie, iar copilului meu ii place si el, de altfel, se simte si el super. Are o forma ok, nu e deloc grea, usor de mnuit si folosit. Pe langa faptul ca se potriveste perfect, e o jucarie frumoasa. Se poate muta, nu se rupe, e super! Fetitele mele nu",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu imi lipseste deloc. Bebe este foarte multumit. O folosesc de mult timp si sunt foarte multumita. Si-a facut treaba foarte bine! Imi doresc foarte mult sa incerc si celelalte produse, nu numai pe cea de fata. Imi place, este foarte bun! Recomand. O cumpar zilnic. Este foarte buna, imi place foarte mult! Imi face copilul",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si...nu se potriveste. Este foarte mica, nu se potriveste pe bicicleta, nici macar nu are suport pentru picioare. Nici pentru scaun nu avea suport. O alta problema e faptul ca nu stiu cum se monteaza. Initial am crezut ca o sa stea pe cadru, dar am dat jos si am curatat. Se misca destul de greu dar nu este o problema. Am",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... De la prima utilizare nu s-a decolorat. Il folosesc in continuare, pentru ca nu se lipeste. Nu ma mai bate la cap si nu-mi mai tremura picioarele! Este foarte usor de folosit si nu incarca deloc telefonul. O recomand cu incredere! Am luat-o pentru un Huawei P Smart 2021 si se potriveste perfect. Pentru utilizare zilnica",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
